city,cut,color,clarity,carat,depth,table,price
-0.6666666666666666,1,1.0,0.3333333333333333,0.857142857142857,0.42857142857143005,0.3333333333333333,4268
-0.5,2,0.3333333333333333,0.3333333333333333,-0.5555555555555556,0.8571428571428601,0.0,505
-0.3333333333333333,-2,0.0,0.0,0.06349206349206338,2.6428571428571477,-0.6666666666666666,2686
-0.5,-1,-1.0,-0.6666666666666666,-0.4126984126984128,1.42857142857143,-0.3333333333333333,738
-0.6666666666666666,0,0.0,-0.6666666666666666,0.5555555555555555,-0.9285714285714275,0.6666666666666666,4882
0.8333333333333334,0,-0.3333333333333333,-0.3333333333333333,1.349206349206349,-0.42857142857142494,0.0,9057
-1.0,-2,0.3333333333333333,0.3333333333333333,0.5396825396825397,2.428571428571435,-0.3333333333333333,3733
-0.5,0,1.0,0.0,1.349206349206349,0.3571428571428575,0.3333333333333333,8608
1.0,0,0.3333333333333333,0.0,-0.5714285714285715,0.0,-0.9333333333333323,557
-0.8333333333333334,0,0.0,-0.6666666666666666,0.7460317460317458,-0.07142857142856744,-0.3333333333333333,6741
-0.3333333333333333,1,-0.6666666666666666,-0.6666666666666666,-0.3650793650793651,0.3571428571428575,0.6666666666666666,1040
0.8333333333333334,1,0.6666666666666666,-0.6666666666666666,0.5555555555555555,-2.714285714285715,0.3333333333333333,4284
0.16666666666666666,0,0.6666666666666666,-0.3333333333333333,0.41269841269841273,0.3571428571428575,0.0,3101
0.6666666666666666,0,0.3333333333333333,-0.3333333333333333,1.5555555555555554,-0.14285714285713996,-0.6666666666666666,10349
0.5,-1,0.0,-0.3333333333333333,1.3174603174603174,-3.0714285714285725,2.0,6006
-1.0,0,-1.0,0.0,-0.38095238095238104,0.21428571428571755,-0.3333333333333333,1207
0.6666666666666666,1,0.0,0.3333333333333333,-0.46031746031746035,-0.714285714285715,1.3333333333333333,983
0.0,0,0.6666666666666666,0.0,0.2857142857142856,0.07142857142857252,-0.3333333333333333,3548
0.8333333333333334,1,-1.0,-0.3333333333333333,1.3650793650793651,-0.7857142857142825,1.0,11078
-0.5,1,0.3333333333333333,0.3333333333333333,1.380952380952381,-0.57142857142857,1.0,11177
-0.16666666666666666,1,0.0,-0.3333333333333333,0.06349206349206338,0.14285714285714504,0.6666666666666666,1740
1.0,2,0.0,0.0,-0.5873015873015873,-0.07142857142856744,-0.3333333333333333,605
0.16666666666666666,1,0.0,-0.6666666666666666,-0.5873015873015873,0.7857142857142875,0.6666666666666666,574
-0.16666666666666666,0,0.6666666666666666,-0.3333333333333333,0.5238095238095237,-0.07142857142856744,-0.3333333333333333,2873
-0.8333333333333334,1,0.0,0.3333333333333333,0.5238095238095237,-0.14285714285713996,-1.0,6216
0.3333333333333333,1,-1.0,-0.6666666666666666,0.36507936507936506,-0.07142857142856744,-0.3333333333333333,3568
-0.8333333333333334,2,0.3333333333333333,-0.6666666666666666,1.3968253968253967,1.000000000000005,0.0,7066
-0.8333333333333334,1,0.3333333333333333,-0.3333333333333333,0.5396825396825397,-0.49999999999999745,1.0,3054
0.8333333333333334,1,0.0,-0.3333333333333333,0.7777777777777776,0.5000000000000026,0.3333333333333333,4969
-1.0,0,0.3333333333333333,0.6666666666666666,-0.507936507936508,0.14285714285714504,-1.0333333333333339,743
1.0,0,0.3333333333333333,0.6666666666666666,0.4761904761904761,-1.0,0.0,6801
0.6666666666666666,0,-0.6666666666666666,-0.3333333333333333,0.8253968253968252,-1.14285714285714,0.0,5717
-0.5,2,0.3333333333333333,0.0,0.047619047619047485,0.21428571428571755,-0.3333333333333333,2422
-0.5,2,0.3333333333333333,-0.6666666666666666,0.20634920634920637,1.000000000000005,-1.0,2553
-0.8333333333333334,2,-0.6666666666666666,0.3333333333333333,0.06349206349206338,1.2142857142857175,0.6666666666666666,2858
1.0,1,-0.3333333333333333,-0.6666666666666666,0.5238095238095237,-1.0714285714285725,0.3333333333333333,5292
0.6666666666666666,0,-0.6666666666666666,-0.3333333333333333,-0.2698412698412699,0.42857142857143005,0.0,1240
-0.5,0,0.0,1.0,-0.253968253968254,-0.3571428571428575,0.0,1875
-0.5,1,0.0,-0.3333333333333333,0.5873015873015873,0.2857142857142901,0.6666666666666666,3861
-0.8333333333333334,0,0.0,1.0,-0.04761904761904766,0.0,-1.0,2587
0.6666666666666666,0,-0.6666666666666666,0.3333333333333333,0.20634920634920637,0.2857142857142901,0.0,3648
-0.16666666666666666,0,-1.0,-0.6666666666666666,-0.5873015873015873,0.07142857142857252,-0.3333333333333333,552
-0.5,1,-0.6666666666666666,0.3333333333333333,-0.46031746031746035,0.0,0.3333333333333333,866
-0.8333333333333334,0,0.0,0.0,-0.5714285714285715,0.21428571428571755,-0.6666666666666666,625
0.3333333333333333,-2,0.3333333333333333,-0.6666666666666666,0.5238095238095237,-4.714285714285715,2.3333333333333335,3830
0.6666666666666666,0,0.0,0.3333333333333333,0.1746031746031746,-0.07142857142856744,-0.6666666666666666,3184
1.0,2,-1.0,-0.6666666666666666,0.5238095238095237,-1.42857142857143,0.6666666666666666,5671
0.3333333333333333,2,0.3333333333333333,0.0,0.047619047619047485,-1.0714285714285725,2.0,2399
-0.8333333333333334,2,-0.3333333333333333,-0.6666666666666666,-0.04761904761904766,-0.7857142857142825,0.6666666666666666,1688
0.6666666666666666,0,0.6666666666666666,0.0,-0.5714285714285715,-0.3571428571428575,-0.4666666666666662,513
-0.16666666666666666,0,0.0,0.3333333333333333,-0.23809523809523814,0.07142857142857252,-0.6666666666666666,1549
-0.16666666666666666,0,-0.6666666666666666,0.0,-0.5396825396825398,0.5714285714285751,0.0,1002
0.8333333333333334,2,0.3333333333333333,0.6666666666666666,-0.5873015873015873,1.142857142857145,0.0,878
0.0,-1,1.0,-0.6666666666666666,0.5238095238095237,1.5000000000000024,1.0,3679
0.8333333333333334,0,-0.6666666666666666,-1.3333333333333333,-0.5873015873015873,-1.0714285714285725,0.0,495
0.3333333333333333,1,0.3333333333333333,0.0,-0.31746031746031755,0.0,0.3333333333333333,1221
-0.6666666666666666,-1,0.0,-0.6666666666666666,0.5396825396825397,1.3571428571428625,1.0,5113
-0.5,0,0.3333333333333333,-0.6666666666666666,-0.5238095238095238,0.5714285714285751,-0.3333333333333333,628
1.0,0,-0.6666666666666666,1.0,-0.5714285714285715,-0.714285714285715,0.0,816
-0.5,0,0.0,0.3333333333333333,0.11111111111111104,-0.42857142857142494,-0.3333333333333333,3434
0.6666666666666666,0,-0.3333333333333333,0.3333333333333333,-0.5396825396825398,0.5714285714285751,-0.6666666666666666,854
-0.16666666666666666,0,0.6666666666666666,0.3333333333333333,0.6507936507936508,0.0,-1.0,5455
-0.6666666666666666,0,0.0,-0.6666666666666666,0.19047619047619047,0.3571428571428575,0.0,2898
0.16666666666666666,0,0.3333333333333333,1.0,-0.5873015873015873,-0.21428571428571247,0.0,776
1.0,0,0.6666666666666666,1.0,1.0476190476190477,0.2857142857142901,-0.3333333333333333,7887
-0.5,2,0.3333333333333333,-0.6666666666666666,-0.253968253968254,-0.42857142857142494,-0.6666666666666666,1008
0.6666666666666666,0,-1.0,-0.3333333333333333,-0.142857142857143,-0.42857142857142494,0.0,1342
0.8333333333333334,0,0.3333333333333333,0.3333333333333333,0.8730158730158729,0.14285714285714504,0.3333333333333333,7623
-0.16666666666666666,-1,0.3333333333333333,0.3333333333333333,0.1746031746031746,1.3571428571428625,1.0,2440
0.6666666666666666,0,0.6666666666666666,0.0,1.5079365079365081,-0.714285714285715,-0.3333333333333333,11152
0.3333333333333333,2,-0.3333333333333333,0.0,-0.19047619047619047,-0.42857142857142494,-0.20000000000000048,1975
-0.6666666666666666,0,-0.6666666666666666,-0.6666666666666666,1.5396825396825395,-0.7857142857142825,-0.6666666666666666,9801
0.3333333333333333,1,-0.6666666666666666,0.3333333333333333,-0.5873015873015873,0.5000000000000026,0.6666666666666666,658
0.5,0,-1.0,0.3333333333333333,-0.4126984126984128,-0.07142857142856744,-0.3333333333333333,1076
-0.8333333333333334,1,-1.0,1.0,-0.5873015873015873,0.42857142857143005,0.3333333333333333,752
0.6666666666666666,1,0.0,0.3333333333333333,0.6825396825396826,-1.57142857142857,1.0,6121
0.5,0,0.6666666666666666,-0.6666666666666666,0.5714285714285714,1.0714285714285725,0.0,4401
0.8333333333333334,-2,1.0,0.3333333333333333,-0.5873015873015873,2.142857142857145,0.3333333333333333,416
0.3333333333333333,1,0.6666666666666666,-0.6666666666666666,0.5555555555555555,0.6428571428571476,0.3333333333333333,4227
-0.16666666666666666,1,-0.6666666666666666,0.3333333333333333,-0.1746031746031746,0.0,-0.3333333333333333,1915
0.6666666666666666,1,0.6666666666666666,-0.6666666666666666,0.7301587301587299,0.0,0.6666666666666666,4536
0.5,0,0.6666666666666666,-0.6666666666666666,-0.5238095238095238,0.07142857142857252,0.0,589
0.0,1,0.3333333333333333,-0.3333333333333333,0.7777777777777776,-2.142857142857145,1.3333333333333333,4157
-0.5,2,-0.3333333333333333,0.3333333333333333,-0.46031746031746035,-1.4999999999999976,0.0,752
-0.8333333333333334,1,0.0,-0.6666666666666666,0.5714285714285714,-0.9285714285714275,1.0,5105
-1.0,2,-0.6666666666666666,-0.3333333333333333,0.36507936507936506,0.2857142857142901,-1.0,3715
-0.3333333333333333,2,-1.0,-0.6666666666666666,-0.2698412698412699,0.714285714285715,0.3333333333333333,1415
0.8333333333333334,0,-0.3333333333333333,-0.6666666666666666,-0.5873015873015873,0.2857142857142901,-0.9333333333333323,499
1.0,0,-1.0,0.0,-0.04761904761904766,-0.21428571428571247,-0.3333333333333333,2787
0.6666666666666666,-2,-0.3333333333333333,-0.3333333333333333,0.38095238095238093,2.5000000000000027,-2.0,2996
0.0,1,0.0,0.6666666666666666,0.9047619047619047,-1.0,0.6666666666666666,10485
-0.5,0,-0.6666666666666666,0.0,-0.634920634920635,-0.14285714285713996,-0.3333333333333333,603
-0.8333333333333334,1,1.0,1.0,0.5238095238095237,-1.57142857142857,1.3333333333333333,3864
-0.5,0,0.0,0.3333333333333333,0.06349206349206338,0.7857142857142875,-0.3333333333333333,2443
-0.5,1,-0.6666666666666666,-0.6666666666666666,-0.49206349206349215,-0.714285714285715,0.6666666666666666,810
0.6666666666666666,0,-1.0,-0.3333333333333333,-0.5714285714285715,0.21428571428571755,0.0,593
-0.8333333333333334,0,0.3333333333333333,-0.6666666666666666,0.41269841269841273,0.714285714285715,-0.3333333333333333,3988
-0.16666666666666666,-1,-1.0,0.3333333333333333,-0.5396825396825398,0.0,1.3333333333333333,652
0.6666666666666666,1,0.0,-0.3333333333333333,1.7460317460317463,0.6428571428571476,0.6666666666666666,9664
0.8333333333333334,0,-0.6666666666666666,-0.3333333333333333,0.6190476190476191,0.2857142857142901,-0.6666666666666666,5223
0.3333333333333333,0,0.0,-0.3333333333333333,0.857142857142857,0.21428571428571755,0.0,5226
-0.5,0,-0.6666666666666666,0.6666666666666666,-0.5873015873015873,0.3571428571428575,-0.6666666666666666,826
0.6666666666666666,0,0.6666666666666666,0.3333333333333333,0.9523809523809523,0.5714285714285751,0.0,6401
-1.0,2,-1.0,-0.3333333333333333,0.3968253968253968,0.42857142857143005,1.0,4168
0.16666666666666666,0,0.6666666666666666,0.0,-0.5714285714285715,0.07142857142857252,-1.0,489
0.16666666666666666,1,-0.3333333333333333,0.0,-0.46031746031746035,0.42857142857143005,0.6666666666666666,933
-0.8333333333333334,1,-0.3333333333333333,1.0,-0.6984126984126985,-0.3571428571428575,0.6666666666666666,445
0.6666666666666666,0,0.6666666666666666,-0.6666666666666666,0.3968253968253968,0.21428571428571755,-0.6666666666666666,3610
0.16666666666666666,2,0.0,0.0,-0.5555555555555556,0.21428571428571755,-0.6666666666666666,645
0.3333333333333333,0,-0.3333333333333333,-0.3333333333333333,0.5238095238095237,-0.42857142857142494,0.0,4372
-0.5,2,-0.3333333333333333,0.6666666666666666,-0.5714285714285715,-1.714285714285715,0.0,779
0.5,-1,-0.3333333333333333,-0.3333333333333333,-0.23809523809523814,-2.2142857142857126,2.3333333333333335,1350
0.6666666666666666,0,0.0,1.0,-0.5714285714285715,0.2857142857142901,-0.6666666666666666,565
-0.3333333333333333,2,1.0,-0.6666666666666666,0.1587301587301587,-0.57142857142857,0.6666666666666666,2086
-0.16666666666666666,2,0.3333333333333333,-0.3333333333333333,0.7301587301587299,-1.42857142857143,0.6666666666666666,4537
0.3333333333333333,0,-1.0,-0.6666666666666666,-0.5555555555555556,0.5714285714285751,-0.6666666666666666,589
-0.5,1,0.0,0.3333333333333333,0.06349206349206338,-1.0714285714285725,0.6666666666666666,2443
-0.5,0,-0.3333333333333333,0.3333333333333333,0.6984126984126985,-1.0,0.3333333333333333,7275
0.6666666666666666,1,-0.3333333333333333,-0.3333333333333333,0.5555555555555555,-0.49999999999999745,0.6666666666666666,4541
-0.16666666666666666,0,0.3333333333333333,0.3333333333333333,1.4126984126984128,-0.21428571428571247,-0.3333333333333333,11636
-1.0,2,0.6666666666666666,0.3333333333333333,-0.5238095238095238,-0.14285714285713996,-0.3333333333333333,457
-1.0,1,0.0,-0.3333333333333333,0.4603174603174602,0.6428571428571476,1.0,3215
0.3333333333333333,1,-1.0,0.3333333333333333,-0.5714285714285715,0.3571428571428575,-0.6666666666666666,942
-0.3333333333333333,2,0.0,0.0,-0.04761904761904766,-1.0,1.6666666666666667,2060
-0.5,1,-0.3333333333333333,0.6666666666666666,0.5396825396825397,0.5000000000000026,0.3333333333333333,7882
-0.8333333333333334,0,0.3333333333333333,1.0,-0.507936507936508,0.5000000000000026,0.0,706
-0.5,1,-0.3333333333333333,-0.3333333333333333,0.047619047619047485,0.5000000000000026,1.0,2373
-0.16666666666666666,0,0.3333333333333333,0.0,-0.5873015873015873,0.21428571428571755,-1.0,675
-0.8333333333333334,0,0.3333333333333333,0.6666666666666666,0.06349206349206338,-0.49999999999999745,-0.3333333333333333,3137
-0.6666666666666666,0,0.0,-1.0,-0.5714285714285715,-0.49999999999999745,0.0,871
-0.5,0,-0.6666666666666666,-1.3333333333333333,2.507936507936508,-0.285714285714285,-1.0,9072
-0.3333333333333333,1,0.6666666666666666,-0.6666666666666666,0.8095238095238093,0.714285714285715,-0.3333333333333333,5088
0.8333333333333334,2,0.0,-0.3333333333333333,0.8730158730158729,1.000000000000005,0.3333333333333333,6409
0.6666666666666666,1,0.0,-0.6666666666666666,0.5714285714285714,-1.2142857142857124,1.0,5581
0.16666666666666666,0,-0.3333333333333333,0.3333333333333333,0.047619047619047485,0.14285714285714504,-0.3333333333333333,2671
-1.0,-1,-0.6666666666666666,-0.6666666666666666,0.5396825396825397,1.7857142857142876,0.6666666666666666,5379
0.5,-2,0.3333333333333333,0.0,0.5238095238095237,2.0,0.6666666666666666,5242
0.6666666666666666,0,-0.3333333333333333,1.0,0.6825396825396826,-0.42857142857142494,-0.3333333333333333,10487
0.6666666666666666,0,-1.0,-1.0,-0.1269841269841271,-0.6428571428571425,0.0,4208
0.6666666666666666,2,0.3333333333333333,0.3333333333333333,-0.5873015873015873,1.2142857142857175,0.6666666666666666,608
0.3333333333333333,0,-0.6666666666666666,0.0,-0.1746031746031746,-0.3571428571428575,-0.6666666666666666,1930
-1.0,1,-0.3333333333333333,-0.6666666666666666,0.36507936507936506,-0.07142857142856744,1.6666666666666667,3936
0.16666666666666666,2,-0.6666666666666666,0.3333333333333333,-0.15873015873015886,-0.7857142857142825,0.3333333333333333,1732
0.0,0,-1.0,-0.3333333333333333,0.07936507936507926,-0.42857142857142494,0.0,2328
-0.5,-2,0.3333333333333333,-0.6666666666666666,0.5238095238095237,2.6428571428571477,0.0,3511
1.0,0,0.0,0.6666666666666666,-0.4285714285714286,0.21428571428571755,-1.3333333333333333,1043
-1.0,1,0.6666666666666666,-0.3333333333333333,0.8730158730158729,0.3571428571428575,0.3333333333333333,4831
0.16666666666666666,0,0.0,-1.0,0.5555555555555555,0.3571428571428575,0.0,8955
0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.6507936507936508,0.0,-0.3333333333333333,5625
-0.5,1,0.0,-1.0,-0.5396825396825398,-0.714285714285715,0.3333333333333333,1052
-1.0,2,-0.6666666666666666,1.0,-0.3968253968253969,-1.42857142857143,-0.3333333333333333,1167
0.5,2,-0.3333333333333333,-0.6666666666666666,1.0952380952380953,0.714285714285715,-1.3333333333333333,6597
-0.16666666666666666,0,-0.3333333333333333,0.0,-0.142857142857143,0.21428571428571755,-0.3333333333333333,2088
-0.16666666666666666,-1,0.0,-0.6666666666666666,0.5555555555555555,1.28571428571429,0.3333333333333333,4964
0.5,-1,-0.6666666666666666,0.3333333333333333,0.8253968253968252,-3.142857142857145,1.0,6937
0.0,2,-0.3333333333333333,-0.3333333333333333,0.7619047619047616,0.9285714285714326,2.0,4915
-1.0,1,-1.0,-0.3333333333333333,0.19047619047619047,-1.285714285714285,1.0,2853
-1.0,1,-1.0,0.3333333333333333,-0.5555555555555556,0.7857142857142875,0.6666666666666666,842
0.8333333333333334,0,-0.3333333333333333,0.3333333333333333,-0.5714285714285715,-0.14285714285713996,-0.3333333333333333,749
-0.5,2,-0.3333333333333333,0.0,-0.20634920634920637,-0.57142857142857,0.3333333333333333,1813
-0.5,2,-1.0,0.3333333333333333,-0.2698412698412699,0.714285714285715,1.0,1627
0.6666666666666666,2,0.3333333333333333,-0.3333333333333333,1.8888888888888888,0.3571428571428575,0.0,11416
0.5,2,0.3333333333333333,0.3333333333333333,0.5873015873015873,-0.6428571428571425,0.3333333333333333,5447
-0.3333333333333333,0,0.0,0.3333333333333333,1.1746031746031744,-0.714285714285715,-0.6666666666666666,10581
0.8333333333333334,0,-0.6666666666666666,-0.6666666666666666,-0.5873015873015873,-0.14285714285713996,-1.0,499
-0.8333333333333334,0,0.3333333333333333,0.0,-0.5396825396825398,-0.14285714285713996,-0.6666666666666666,610
1.0,0,-1.0,-0.6666666666666666,0.6190476190476191,0.6428571428571476,-1.0,6055
-0.5,0,0.6666666666666666,-0.3333333333333333,-0.5714285714285715,0.14285714285714504,-0.9666666666666662,372
-0.8333333333333334,-1,0.0,-0.6666666666666666,0.38095238095238093,1.7857142857142876,1.0,3344
0.8333333333333334,2,1.0,-0.6666666666666666,0.12698412698412692,0.42857142857143005,-0.3333333333333333,2083
0.6666666666666666,2,-0.3333333333333333,-1.0,-0.5873015873015873,0.21428571428571755,0.0,886
